"id","idCommentaireOriginal","texte","type"
2175,2174,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2176,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2177,2176,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2178,2177,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2179,2176,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2180,2179,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2181,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2182,2181,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2183,2182,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2184,2181,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2185,2184,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2186,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2187,2186,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2188,2187,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2189,2186,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2190,2189,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2191,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2192,2191,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2193,2192,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2194,2191,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2195,2194,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2196,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2197,2196,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2198,2197,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2199,2196,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2200,2199,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2201,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2202,2201,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2203,2202,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2204,2201,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2205,2204,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2206,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2207,2206,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2208,2207,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2209,2206,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2210,2209,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2211,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2212,2211,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2213,2212,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2214,2211,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2215,2214,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2216,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2217,2216,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2218,2217,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2219,2216,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2220,2219,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2221,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2222,2221,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2223,2222,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2224,2221,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2225,2224,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2226,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2227,2226,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2228,2227,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2229,2226,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2230,2229,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2231,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2232,2231,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2233,2232,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2234,2231,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2235,2234,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2236,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2237,2236,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2238,2237,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2239,2236,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2240,2239,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2241,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2242,2241,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2243,2242,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2244,2241,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2245,2244,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2246,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2247,2246,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2248,2247,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2249,2246,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2250,2249,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2251,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2252,2251,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2253,2252,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2254,2251,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2255,2254,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2256,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2257,2256,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2258,2257,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2259,2256,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2260,2259,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2261,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2262,2261,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2263,2262,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2264,2261,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2265,2264,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2266,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2267,2266,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2268,2267,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2269,2266,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2270,2269,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2271,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2272,2271,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2273,2272,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2274,2271,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2275,2274,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2276,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2277,2276,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2278,2277,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2279,2276,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2280,2279,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2281,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2282,2281,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2283,2282,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2284,2281,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2285,2284,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2286,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2287,2286,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2288,2287,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2289,2286,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2290,2289,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2291,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2292,2291,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2293,2292,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2294,2291,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2295,2294,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2296,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2297,2296,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2298,2297,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2299,2296,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2300,2299,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2301,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2302,2301,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2303,2302,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2304,2301,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2305,2304,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2306,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2307,2306,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2308,2307,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2309,2306,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2310,2309,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2311,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2312,2311,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2313,2312,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2314,2311,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2315,2314,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2316,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2317,2316,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2318,2317,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2319,2316,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2320,2319,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2321,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2322,2321,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2323,2322,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2324,2321,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2325,2324,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2326,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2327,2326,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2328,2327,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2329,2326,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2330,2329,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2331,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2332,2331,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2333,2332,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2334,2331,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2335,2334,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2336,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2337,2336,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2338,2337,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2339,2336,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2340,2339,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2341,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2342,2341,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2343,2342,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2344,2341,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2345,2344,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2346,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2347,2346,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2348,2347,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2349,2346,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2350,2349,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2351,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2352,2351,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2353,2352,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2354,2351,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2355,2354,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2356,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2357,2356,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2358,2357,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2359,2356,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2360,2359,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2361,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2362,2361,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2363,2362,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2364,2361,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2365,2364,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2366,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2367,2366,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2368,2367,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2369,2366,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2370,2369,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2371,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2372,2371,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2373,2372,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2374,2371,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2375,2374,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2376,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2377,2376,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2378,2377,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2379,2376,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2380,2379,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2381,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2382,2381,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2383,2382,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2384,2381,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2385,2384,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2386,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2387,2386,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2388,2387,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2389,2386,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2390,2389,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2391,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2392,2391,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2393,2392,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2394,2391,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2395,2394,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2396,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2397,2396,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2398,2397,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2399,2396,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2400,2399,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2401,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2402,2401,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2403,2402,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2404,2401,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2405,2404,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2406,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2407,2406,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2408,2407,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2409,2406,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2410,2409,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2411,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2412,2411,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2413,2412,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2414,2411,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2415,2414,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2416,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2417,2416,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2418,2417,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2419,2416,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2420,2419,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2421,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2422,2421,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2423,2422,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2424,2421,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2425,2424,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2426,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2427,2426,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2428,2427,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2429,2426,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2430,2429,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2431,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2432,2431,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2433,2432,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2434,2431,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2435,2434,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2436,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2437,2436,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2438,2437,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2439,2436,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2440,2439,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2441,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2442,2441,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2443,2442,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2444,2441,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2445,2444,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2446,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2447,2446,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2448,2447,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2449,2446,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2450,2449,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2451,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2452,2451,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2453,2452,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2454,2451,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2455,2454,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2456,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2457,2456,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2458,2457,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2459,2456,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2460,2459,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2461,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2462,2461,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2463,2462,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2464,2461,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2465,2464,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2466,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2467,2466,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2468,2467,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2469,2466,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2470,2469,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2471,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
